"","id.p","CEC.A","CEC.B","CEC.C","OC.A","OC.B","OC.C","clay.A","clay.B","clay.C","X","Y"
"142",19263,-2.24719504522043,-4.70819264348508,-4.34571496713462,0.199666960630891,0.183945372975914,-0.10509200842942,-3.60537370588475,-7.67224092819674,-0.609661972836271,498858.408731559,245357.467855949
"143",19707,1.89020889768297,1.40354478155372,6.38508309084962,-0.306754019400331,-0.452145357699153,-0.0697342088685181,3.61370956824126,-6.40539506345978,-1.49121036439221,241636.379782101,122498.623826786
"144",21109,-0.422320167907859,1.18405611272023,-0.581334710800828,0.0813101386422825,0.047519609866331,0.0245435428733488,-0.467999281571295,0.0202395612335025,0.782941701044457,526047.028492974,281151.716881241
"145",21117,1.99266031923572,5.24483061802207,5.53515975676579,0.45329210522475,0.194588759726976,0.511315684515673,2.34743234932399,3.35807131488039,10.536670870488,488914.869594168,278549.140876703
"146",21335,8.31360674996906,0.133494710189595,1.23555551344767,-0.594046705857157,-0.32131468947909,-0.0500115659031983,12.567878299899,-7.44755596152145,-5.18787443671392,479633.813073642,284819.45668939
"147",21336,4.84391652906645,1.81029120975562,2.69891993779438,0.0220145142459252,-0.104078439257952,0.0622439928107512,8.66719202570503,-0.443970671206714,-2.29679027648936,479569.658717753,284680.20280866
"148",21337,-0.330383041004193,-5.48451826425695,1.84466587265647,-0.328732508586013,-0.317413929350391,-0.134160281447586,2.79878445661151,-7.45044587470877,-1.52223500369703,479077.215281948,284779.763013038
"149",22944,7.36034564469106,1.52525039511333,1.99235430368095,-0.0811757929347106,-0.0686915671811058,0.0689512480469631,13.2596959799467,0.84096994660495,1.45337329754395,505286.795076975,238547.294872782
"150",22945,-1.87950222927476,5.45982147151636,3.13418750943669,-0.0779129796974174,0.0872006512496215,-0.016343327433899,-3.67716993994116,2.7102375290759,-1.08205213038349,505279.616146601,242326.787113972
"151",22946,1.85972596203422,6.64803862028195,4.99870973342211,0.129489560421954,0.0386310589720825,0.00849219125921274,2.51401241115019,7.17874425607798,3.45380278207885,497140.385622501,199490.418361837
"152",23818,10.9436143719835,7.26793101004127,4.67115276589344,-0.196716009020642,0.343630553690923,-0.00685686466471686,17.1185282369117,10.1976947566044,3.7075507250675,501377.033031874,270261.471916354
"153",24675,-8.02380263428036,-18.9627679875114,-17.9077112340532,1.25451463406175,-0.344095089376099,-0.0768387905033195,-13.9244290847318,-21.7348275946214,-20.3162671233124,412961.050843642,61957.3338962845
"154",24761,5.31581406985922,7.70671827117497,13.8745433742288,2.81496550164539,1.39270897272936,1.10048681375698,20.0077562774997,30.4831221959258,38.6106443877819,158741.469110982,-22.9806010703729
"155",25204,-2.71673414909274,-8.3658924786166,-13.376718868941,1.41766993019419,2.18645471106789,1.36372165798626,-2.25769955076978,-8.0294942084209,-16.3502887481349,260828.858482312,82643.6549060507
"156",27263,-2.24513443978799,-1.27285317388769,1.6636771260218,-0.170610543755606,-0.115877522578882,-0.0460592835408847,-2.08910910771382,-2.61960458341547,-2.65537187056992,446601.23322529,317770.650820282
