"","id.p","is.mottles","is.concr","thick.A","a_S.A","a_sat_CEC.A","esp.A","esp.B","a_OC.A","Bt","is.caco3","d.caco3","is.E","is.hydro","dem","river","wdist","maxc","mrvbf","slope","twi","vdchn","water","lstm","lstsd","evim","evisd","X","Y"
"208",664,1,1,29,22.0793103448276,77.5172413793103,0.9058253943464,0.938967136150235,2.57724137931034,1.33689333513587,1,94,0,1,72.7301559448242,114978.8046875,30.0008449554443,1.14357733726501,7.21695995330811,0.0244499985128641,11.3444023132324,0.695533752441406,0.103448279201984,296.174588147332,7.57154691559954,3870.9375,1762.75023604248,5456258.87800419,6182875.67802461
"209",665,1,1,26,24.5384615384615,89.0769230769231,5.07836990595611,5.48663101604278,2.61538461538462,1.29801829268293,0,NA,0,1,63.8970260620117,91250.8984375,0,-5.49005889892578,4.44827938079834,0.0583019517362118,11.2012691497803,3.48428344726562,1.96551728248596,296.495095542874,7.61817511688988,3620.01388888889,2196.58051794914,5492977.77800352,6184466.67801917
"210",666,1,1,25,26.5,82,5.28301886792453,5.10466397355858,2.79,1.45797033199906,0,NA,1,1,63.619384765625,93944.7421875,42.4276008605957,0.387432217597961,5.71435642242432,0.0654596164822578,11.9215993881226,0.726406097412109,0.137931033968925,296.30196160558,7.65535886240931,3287.26388888889,2270.44164394221,5490055.47799736,6183067.678023
"211",667,1,1,26,17.2769230769231,75.6923076923077,4.3633125556545,2.60115606936416,1.33384615384615,1.16495187520743,1,100,0,1,57.1858825683594,86689.46875,0,0.144492715597153,4.39533615112305,0.160771414637566,11.000846862793,2.26171493530273,1.34482765197754,296.482345894285,8.02277874784609,4148.33333333333,1760.5303952864,5495138.17800003,6188482.57802632
"212",669,1,1,33,19.2333333333333,83,2.59965337954939,3.7187386734324,2.25424242424242,1.35228532670974,0,NA,0,1,52.7805480957031,82156.8125,210.005920410156,4.75144195556641,5.91905927658081,0.179188281297684,10.5210933685303,4.70351409912109,0,296.662764829748,8.42062568300824,4105.75,1173.73798615358,5499091.07799625,6191469.97802013
"213",671,1,1,28,20.45,81,2.21795319594831,2.8,2.39678571428571,1.1645101663586,0,NA,0,1,68.0157470703125,91153.453125,0,1.95756661891937,4.96699237823486,0.0630120038986206,13.4504060745239,0.834442138671875,1.96551728248596,296.631563799923,7.72220753574471,3054.95833333333,2018.99678707614,5479612.37799826,6193820.47802359
"214",673,1,1,19,25.1,NA,33.9064793457748,NA,1.56157894736842,2.03932645301467,1,19,0,1,49.7170257568359,81279.4921875,84.8552017211914,-35.7929382324219,1.82049930095673,0.198443576693535,15.0891714096069,0.178573608398438,0.0689655169844627,296.629294451545,8.12656928640897,3280.20833333333,768.539691228115,5494037.77799769,6195496.87802089
"215",674,1,1,19,13.3,67,1.50375939849624,NA,1.79,1.22027015096672,1,19,0,1,61.1052627563477,96022.5078125,169.710403442383,-2.52258968353271,4.92362785339355,0.155437469482422,12.5209274291992,1.16809463500977,0,296.475682509278,7.77167029802475,3612.46527777778,1176.72134240314,5481534.77800364,6186215.57802719
"216",677,0,0,20,17.76,82,0.563063063063063,0.863615226200757,1.616,1.30579297245964,0,NA,0,0,67.0929718017578,84974.4765625,60.0016899108887,-6.29157686233521,5.05581903457642,0.0852722004055977,13.581205368042,4.58132171630859,0.172413796186447,296.627935448931,7.76351467942737,3741.51388888889,2013.16272408663,5483729.17799922,6198440.27802314
"217",681,1,1,30,22.95,90.8666666666667,4.11038489469862,4.69585561497326,2.775,1.19462330086401,0,NA,1,1,70.3795471191406,111721.734375,152.974899291992,2.4202287197113,5.97232341766357,0.0958437919616699,11.4400405883789,1.43585205078125,0,296.361642294965,7.6965759442295,3141.40277777778,1929.10687447303,5466023.47800011,6178391.27802119
"218",682,1,0,32,25.7,91,4.08560311284047,2.99627681579103,2.365,1.14298986486486,0,NA,0,0,72.5260772705078,115239.5234375,150.00422668457,-2.73019814491272,7.40643453598022,0.0312476102262735,11.7101917266846,2.36398315429688,0,296.4069307078,7.79081170633122,2952.22916666667,1691.32784231571,5460710.6780016,6178307.77802584
"219",683,1,1,28,21.0285714285714,85.5714285714286,2.85326086956522,3.3596837944664,2.00571428571429,1.20250246430729,0,NA,1,1,71.5090942382812,113397.96875,60.0016899108887,-6.89820623397827,5.66071081161499,0.0854697152972221,12.0611371994019,2.12187194824219,0.275862067937851,296.343441099279,7.73139312071972,3637.55555555556,1911.72724880279,5461100.17800181,6180439.77802717
"220",684,1,1,29,19.348275862069,81.7586206896552,5.59615041882017,NA,2.60068965517241,0.65021402028881,1,38,1,1,63.1181831359863,116815.984375,67.0839309692383,-12.0723848342896,5.87906360626221,0.121651723980904,11.2988767623901,1.4962272644043,0.0689655169844627,296.259646476105,7.80600942710987,3648.20138888889,1544.69849313171,5475513.57800423,6165164.17802739
"221",685,1,1,22,12.9,80,9.30232558139535,NA,1.6,0.654166666666667,1,30,1,1,62.6910095214844,109140.828125,134.167861938477,-8.33628940582275,0.894099056720734,0.105895847082138,12.7241487503052,-0.20648193359375,0,296.124117727841,7.90399346652897,4056.5,1069.50733707439,5473590.67799979,6175756.3780181
"222",686,1,0,30,25.4,94.0666666666667,0.78740157480315,1.37585094948047,2.88333333333333,1.23137019230769,1,110,0,0,68.0237655639648,106048.5390625,169.710403442383,2.01497530937195,2.84353923797607,0.241647362709045,11.0978126525879,1.54947662353516,0,296.370411951402,7.63386384937137,3692.6875,1829.45151117234,5474959.57800152,6178585.27802099
"223",687,1,1,26,22.2307692307692,93,0.899653979238754,0.707102451288498,2.70692307692308,1.10623340559764,0,NA,1,1,67.9280090332031,117871.4921875,84.8552017211914,4.64461231231689,5.84288883209229,0.021613821387291,11.3188104629517,1.39063262939453,0.0344827584922314,295.999381378578,7.77972035413497,4215.40972222222,1083.7696992552,5469139.8780015,6168205.07801814
"224",688,1,1,25,25.604,94.04,1.95281987189502,2.84404906321607,2.6152,1.17780131982608,0,NA,1,1,69.8458023071289,104686.0390625,0,3.29153084754944,5.56673049926758,0.0647769421339035,11.7878761291504,0.545341491699219,1.34482765197754,296.428894896922,7.43972599575821,3459.125,2024.12954225913,5473789.67800152,6181154.27801903
"225",689,1,1,12,13.6,88,16.9117647058824,NA,1.67,1.61637931034483,1,12,0,1,61.6712036132812,107964.5546875,30.0008449554443,-2.39867258071899,6.3628077507019,0.093842938542366,13.9647808074951,-0.159263610839844,0.517241358757019,296.215900337364,7.78235050351798,3309.3125,1474.06380610136,5486345.07800353,6169011.57802335
"226",690,0,0,20,18.45,85.05,1.0840108401084,0.96124348092852,1.757,1.47514241099858,0,NA,0,0,93.5918350219727,106557.09375,536.671447753906,-3.20454239845276,4.39801406860352,0.00958141032606363,13.6531639099121,3.92543029785156,0,297.19466096321,7.21505534163448,3665.42361111111,1672.94104151631,5387062.97799713,6257198.878022
"227",691,0,0,25,19.68,84.96,2.29674796747967,1.35746606334842,1.952,1.3918794217164,0,NA,0,0,90.5918350219727,98162.8359375,210.005920410156,-1.38734674453735,6.73385810852051,0.0253524892032146,12.3070297241211,1.395751953125,0,297.013244493873,7.18249846971612,3751.15277777778,1662.17723643025,5397570.47800063,6257741.37802432
"228",692,1,1,30,19.1333333333333,87,1.04529616724739,1.59846547314578,1.944,1.28209348255431,0,NA,0,1,90.0823211669922,92875.6875,1544.38806152344,-5.29374217987061,5.94221591949463,0.0688744932413101,13.1247215270996,0.747283935546875,0,297.033970731847,7.50009800020421,3784.75,1283.44106683087,5395598.69560473,6268545.62048259
"229",693,1,0,24,18.075,82.75,2.76625172890733,2.23214285714286,2.08,1.42829268292683,0,NA,0,0,89.9257965087891,92210.484375,360.010131835938,2.52612280845642,3.91609907150269,0.127464026212692,12.281886100769,4.541259765625,0,296.968041938254,7.49379061274688,3507.25,2132.25546069188,5400943.87800282,6262876.77801902
"230",694,1,0,22,22.4909090909091,87.5454545454545,1.3338722716249,2.53623188405797,2.44,1.31970260223048,0,NA,1,0,91.2791595458984,97111.8671875,1328.53283691406,-4.12392950057983,4.61146640777588,0.0862453281879425,14.2260599136353,0.502243041992188,0,297.115103392474,7.33352540318485,3469.75694444444,1130.2514185712,5391402.77799769,6267161.67801728
"231",695,1,1,23,15.5,95,18.0645161290323,NA,1.15,1.9568345323741,1,36,1,1,85.7891159057617,90291.3125,182.488021850586,-1.16935384273529,5.94743585586548,0.0768098756670952,18.4952278137207,-0.535499572753906,0,297.320354045317,7.62595119830719,3133.33333333333,828.235347114448,5399461.3780008,6267734.1780234
"232",696,1,1,15,15.3,86,4.57516339869281,NA,2.17,1.09324699352451,1,27,1,1,86.6337356567383,89068.5859375,499.313568115234,-0.426257967948914,3.19461607933044,0.237460538744926,11.664529800415,0.736778259277344,0,297.290103568636,7.52870305400684,3809.40972222222,1091.04455251339,5401111.27800281,6267636.67802195
"233",697,1,0,26,19.1153846153846,83.0769230769231,0.523138832997988,0.846740050804403,2.01076923076923,1.53232258064516,0,NA,0,0,88.7891159057617,83684.359375,450.0126953125,-3.47184371948242,4.82072305679321,0.105380639433861,12.8463935852051,1.09799194335938,0,297.021325045376,7.50336094753162,3530.86111111111,1618.60230048904,5403794.54086429,6272945.7327036
"234",698,0,0,36,17.6666666666667,80.3333333333333,0.566037735849057,1.36827905184043,1.89666666666667,1.20793758480326,0,NA,0,0,88.8526077270508,99170.0859375,474.355010986328,0.976218104362488,4.64866971969604,0.116331852972507,11.907488822937,3.22405242919922,0,297.188306086544,7.48357844619397,3830.07638888889,1999.38399982077,5399373.37799813,6254300.97802236
"235",699,1,0,36,17.7944444444444,89.6666666666667,5.49484857945676,22.1343873517787,1.62111111111111,1.24153498871332,1,95,1,0,83.469612121582,103459.3046875,120.003379821777,-24.5398979187012,1.87108397483826,0.483624577522278,12.5452823638916,-0.645729064941406,0,297.175865016725,7.38682727705995,3693.94444444444,1237.88748981943,5395544.57799853,6252078.07802108
"236",700,0,0,33,18.9181818181818,81.2727272727273,0.720807304180682,1.02564102564103,2.23181818181818,1.15712868011909,0,NA,0,0,94.3287963867188,117312.78125,390.010986328125,-3.5260751247406,3.95985627174377,0.0842111930251122,12.9275674819946,1.67880249023438,0,296.728655365757,6.91086954050769,3579.48611111111,2169.15209494276,5388311.87799604,6239585.37802562
"237",701,1,1,10,18.7,NA,29.4117647058824,NA,1.54,2.01093839953944,1,20,1,1,75.2018127441406,81909.7265625,123.696655273438,-4.02644443511963,5.69788599014282,0.0857417955994606,15.7161684036255,-1.66390991210938,0,296.379822989071,8.10725245158675,2510.47222222222,469.581258850434,5414831.2794314,6263035.52183076
"238",702,0,1,26,16.2,77,0.617283950617284,0.796812749003984,2.005,1.49416342412451,1,66,1,0,80.0303955078125,106187.09375,721.269226074219,2.16433882713318,2.13182687759399,0.292753249406815,12.1506862640381,3.33898162841797,0,297.169042303566,7.68560422972028,3802.97222222222,913.361446575304,5396497.57800291,6247108.67802393
"239",703,0,0,30,17.8666666666667,79.5333333333333,1.97761194029851,2.29357798165138,1.886,1.24787775891341,0,NA,0,0,85.5022964477539,109208.6484375,1946.59020996094,-0.915993750095367,4.71750402450562,0.0334808751940727,11.6629886627197,1.28434753417969,0,296.967237599315,7.33532877544837,3404.55555555556,2027.84800253064,5399706.87800014,6239387.37802229
"240",705,1,0,50,22.47,85.6,1.44192256341789,1.60938927542343,2.131,1.22329184577816,0,NA,1,0,88.5147399902344,100094.2734375,488.378387451172,-3.11691975593567,4.04653978347778,0.10295582562685,13.8264694213867,4.10298156738281,0,297.136647258085,7.41238220865931,3495.29861111111,1810.61662053884,5399131.37799662,6253238.47802
"241",706,0,0,31,19.4806451612903,84.8387096774194,3.07998012916046,3.30394017189418,2.26129032258065,1.17557033217231,0,NA,0,0,93.8888854980469,115297.9140625,0,-2.67215895652771,4.90048313140869,0.0591024793684483,13.1318836212158,0.1654052734375,1.72413790225983,296.842123656146,7.41445529718609,3389.31944444444,1825.39109576178,5387044.97799649,6243879.77801844
"242",707,1,0,32,20.86875,90.4375,1.16801437556155,0.671296296296296,1.75,1.6306033428111,0,NA,1,0,80.2110061645508,69077.3515625,42.4276008605957,-5.2881064414978,6.57771444320679,0.0827516242861748,12.5769081115723,2.24221038818359,0.206896558403969,297.110529192756,7.76549312441838,3254.85416666667,1902.84751645832,5427382.17800113,6268466.17801978
"243",708,1,1,27,22.0222222222222,88.5925925925926,0.908173562058527,0.728221292321069,2.31814814814815,1.41971020630038,0,NA,0,1,83.3242645263672,70040.359375,180.005065917969,-3.0598771572113,6.63247108459473,0.0692779049277306,12.9434194564819,1.79302978515625,0,297.132083233561,7.9709263462986,3290.82638888889,1499.44594116879,5422981.37800256,6271729.57801615
"244",710,1,1,34,20.6911764705882,92.7941176470588,10.0355366027008,5.09590071455434,1.75147058823529,2.0272782440093,1,96,1,1,80.6031723022461,81759.3203125,483.749084472656,2.63205409049988,4.9801197052002,0.0507909283041954,13.9481754302979,0.0111846923828125,0,297.118995655234,7.53914427476363,3289.99305555556,1504.62615525728,5412620.04987342,6265634.78087174
"245",711,0,1,14,16.3,83,4.29447852760736,NA,2.1,1.97473058342624,1,53,1,0,76.9886627197266,81107.765625,630.017761230469,-2.57679319381714,4.09313774108887,0.140660375356674,12.6243858337402,-0.2835693359375,0,296.379822989071,8.10725245158675,3809.75694444444,1194.93725877093,5415340.39594057,6263656.27997412
"246",712,1,1,36,19.2722222222222,83.9444444444445,1.03776304410493,1.6349742313844,2.26055555555556,1.58723617202908,0,NA,0,1,51.6138229370117,76434.0078125,324.508758544922,-3.26072764396667,0.409963577985764,0.229060053825378,11.4940757751465,3.59915542602539,0,296.779764181041,8.11380564070656,3764.95833333333,1403.38862565413,5509526.6074176,6191134.0254007
"247",713,1,1,24,17.7166666666667,99.1666666666667,26.9520225776105,NA,1.4875,2.37201543113335,1,24,0,1,50.117504119873,76460.34375,174.933486938477,-1.20818853378296,3.45763111114502,0.202796563506126,11.4940757751465,2.09706497192383,0,296.779764181041,8.11380564070656,3882.93055555556,1020.11087874503,5509626.57800173,6191021.47802026
"248",715,1,1,14,19.5,78,2.05128205128205,NA,1.39,1.21010163227595,1,25,1,1,79.7981872558594,72933.359375,182.488021850586,-4.20798397064209,4.94611835479736,0.0786080732941628,11.9561262130737,0.906295776367188,0,297.063717012208,7.85752154691504,4064.88194444444,904.791893520719,5425106.93555006,6265278.57442191
"249",717,0,0,30,17.04,81.2,2.58215962441315,4.36384794414275,1.974,1.99626284646528,0,NA,0,0,73.8623886108398,61371.53125,295.474060058594,-14.2252016067505,2.73379063606262,0.310743868350983,13.3365850448608,3.60092926025391,0,297.06114828253,7.72933217333406,3613.15277777778,1625.77615813367,5433545.37799561,6273198.47801698
"250",718,0,0,27,18.6222222222222,85.0740740740741,4.25616547334924,2.77777777777778,1.61111111111111,1.76497760358343,0,NA,0,0,82.3945541381836,66645.921875,390.010986328125,-1.66883850097656,6.45554161071777,0.0157589744776487,13.144718170166,3.72312164306641,0,297.006459959137,7.56406369466862,3447.43055555556,1882.03141495885,5436454.2779961,6263471.7780175
"251",719,1,1,27,23.0777777777778,86.5555555555555,1.28390306531857,1.91992347635966,2.50148148148148,1.66917065983263,0,NA,0,1,52.8253974914551,87078.8125,60.0016899108887,-2.50856804847717,6.00935983657837,0.0565911456942558,11.5573453903198,2.43447494506836,0.172413796186447,296.62381783596,8.31442459940433,4175.42361111111,1298.11479542295,5501402.50350887,6184158.14581408
"252",720,1,1,32,28.05,92.5625,1.22549019607843,1.98807157057654,3.01875,1.33577981651376,0,NA,1,1,52.5818710327148,79830.7734375,182.488021850586,-15.5544872283936,1.6558176279068,0.3063884973526,10.7175216674805,1.19953536987305,0,296.615199407878,7.7401505696535,3392.31944444444,1798.94154059336,5507632.66095546,6188237.60083629
"253",722,1,1,25,14.416,86.56,6.60377358490566,NA,1.794,2.16958553247881,1,25,0,1,50.9164733886719,79653.6875,127.282806396484,-13.9694328308105,3.16393542289734,0.251589208841324,13.3723058700562,0.696052551269531,0,296.615199407878,7.7401505696535,3874.51388888889,1191.28018925702,5507983.63595057,6188170.08238566
"254",723,1,1,28,20.5535714285714,91.0357142857143,1.23370981754996,1.38858871839205,2.15035714285714,1.64595847126091,0,NA,0,1,51.1360549926758,60041.3515625,400.261199951172,-0.587121367454529,4.9701509475708,0.0711799412965775,12.4114274978638,4.96769714355469,0,296.61796448294,7.70394983003456,3601.24305555556,1705.00223836175,5532089.60369612,6194648.42527907
"255",724,1,1,34,25.1764705882353,88.0588235294118,2.75700934579439,1.53144346692734,2.74823529411765,1.60273022982989,1,108,0,1,55.3381805419922,67939.9453125,30.0008449554443,-2.06981587409973,3.73361229896545,0.121296904981136,12.8712377548218,3.0584716796875,0.0689655169844627,296.545475704255,7.79515929659024,3294.93055555556,2016.77757805355,5521399.56141537,6192244.48276041
"256",725,1,1,19,14.5,87,14.4827586206897,NA,1.45,1.78488372093023,1,19,0,1,51.6811943054199,74893.96875,42.4276008605957,-7.17802095413208,4.75323963165283,0.111162304878235,13.8581886291504,2.70415496826172,0.310344815254211,296.550587270966,8.04597365487154,4271.63194444444,1179.2785618864,5500932.94177874,6198755.26678916
"257",726,1,0,32,24.73125,90.125,4.92797573919636,1.90534726490473,2.686875,1.46752688172043,0,NA,0,0,52.4361953735352,75200.5859375,210.005920410156,1.34755265712738,4.81973552703857,0.0917370840907097,11.3055000305176,2.39707946777344,0,296.745873629084,8.07737668562985,3592.57638888889,1823.43545190686,5500638.99788904,6198559.28023041
"258",727,1,0,31,22.0032258064516,88.3548387096774,2.02316375897962,2.30728273087618,2.52193548387097,1.44863666592773,0,NA,0,0,52.4825592041016,70416.859375,127.282806396484,-3.258953332901,5.81592512130737,0.0709535703063011,11.9405908584595,3.20703887939453,0,296.352087806253,7.96396085198613,4513.84027777778,1188.24975985393,5506322.6649011,6200906.74404921
"259",728,1,1,13,24.1,93,14.1078838174274,40.524886877828,2.54,1.30838143615793,0,NA,0,1,51.1678009033203,59940.45703125,364.976043701172,-0.30779305100441,4.97100305557251,0.0626120194792747,11.855128288269,5.05850982666016,0,296.61796448294,7.70394983003456,3423.93055555556,1718.10218788374,5532228.1123349,6194653.82710154
"260",729,1,1,27,23.0777777777778,88.8888888888889,1.73326913818007,2.97029702970297,2.65333333333333,1.60342766042248,0,NA,0,1,57.6167793273926,68723.421875,774.231079101562,-2.22154855728149,4.46687364578247,0.0397638231515884,13.2072496414185,1.60379409790039,0,296.207275210845,7.7688168886981,3073.69444444444,1902.50398592813,5529589.17300775,6186089.52796365
"261",730,0,0,36,20.2805555555556,85.5833333333333,1.97233255718395,2.48677570377576,1.98111111111111,1.41752727190343,0,NA,0,0,75.6553268432617,59785.9296875,600.016906738281,3.03122520446777,2.8459415435791,0.198918089270592,10.9861116409302,9.51557922363281,0,297.000088086874,7.42272049662677,3668.82638888889,1601.88896505397,5446267.87800299,6264066.27802111
"262",731,1,0,25,17.144,86,5.24965002333178,3.6822068276852,1.7684,1.29250447415517,0,NA,0,0,68.9498825073242,55540.2109375,591.709167480469,-4.43845701217651,3.81118583679199,0.0732939466834068,12.1944456100464,3.4351806640625,0,297.273549727382,7.73789306069781,3845.38194444444,1719.18198142783,5445201.87799742,6270557.07801809
"263",732,1,1,30,17.1,75,3.89863547758285,2.04081632653061,2.13,1.80171184022825,0,NA,1,1,78.2290267944336,70877.53125,254.565612792969,-3.44401550292969,6.51805973052979,0.0616965368390083,14.5174427032471,-0.237266540527344,0,296.921150275036,7.73545920955032,3860.59722222222,1392.08938061771,5429821.57799942,6263591.27801678
"264",733,1,1,25,24.724,91.04,1.52078951625951,1.19124275595621,2.0808,1.42134570069191,0,NA,0,1,55.088436126709,63688.4921875,42.4276008605957,-1.166419506073,4.8797755241394,0.0583354420959949,12.253098487854,0.596954345703125,0.206896558403969,296.508588409424,7.70725189115784,3110.71527777778,1531.12158106035,5528070.82180235,6192812.49473893
"265",734,1,0,20,14.3,83,2.0979020979021,2.00678349349915,1.01,1.52707482993197,0,NA,1,0,71.1791381835938,80103.2109375,42.4276008605957,1.79976451396942,3.5522677898407,0.19992958009243,11.8558502197266,2.11884307861328,0.103448279201984,296.861769684648,7.68493291936674,5014.40277777778,1378.30536123292,5425961.77800294,6254654.47802091
"266",735,0,0,26,14.6230769230769,78,3.41925302472383,2.86144578313253,1.30538461538462,1.68965287049399,0,NA,0,0,70.5727920532227,82308.9609375,417.863433837891,-4.55453395843506,2.69222259521484,0.351663142442703,10.8999881744385,3.41458892822266,0,296.823387674099,7.79355551131894,3432.79166666667,1457.24718866811,5429088.07800003,6249131.57802669
"267",736,1,0,23,18.7,84,2.67379679144385,3.6697247706422,1.83,1.39357429718876,0,NA,0,0,77.5714263916016,86279.0546875,674.185119628906,-4.63968658447266,2.41751194000244,0.419956505298615,11.2109651565552,7.60445404052734,0,296.913089869487,7.79389319876619,3473.31944444444,1786.86766076892,5429129.57800376,6243585.77802274
"268",737,1,0,35,18.8628571428571,83.3142857142857,4.05937594668282,2.02020202020202,2.04771428571429,1.27452085682074,0,NA,0,0,83.9046783447266,98419.8984375,641.344848632812,2.62083292007446,3.73859405517578,0.152341902256012,11.2943859100342,3.84342193603516,0,296.964549483013,7.4026940807562,4102.90972222222,952.813220810339,5409082.47799485,6245263.6780263
"269",738,0,0,25,16.724,84.04,1.48289882803157,1.28264386410908,1.488,1.35564980308997,0,NA,0,0,84.6870727539062,88345.5703125,42.4276008605957,-6.65859603881836,4.73104906082153,0.0343134999275208,16.5502433776855,2.82609558105469,0.172413796186447,296.698913350154,7.50849084274915,3337.27777777778,1712.43381555305,5419838.47799707,6249058.07802346
"270",739,1,1,24,21.1375,93.125,2.72028385570668,1.61579892280072,1.645,1.62173106124515,0,NA,0,1,54.8616790771484,63699.81640625,169.710403442383,-2.85546922683716,4.84709882736206,0.0537413395941257,12.1836652755737,1.38200378417969,0,296.508588409424,7.70725189115784,3373.57638888889,1587.70998646382,5527869.7442225,6192934.01327155
"271",740,1,1,29,22.1620689655172,92.448275862069,0.902442819355843,1.80234724292101,2.47931034482759,1.8074309254037,0,NA,0,1,53.6931800842285,55634.1328125,680.166198730469,-3.63124775886536,4.52091550827026,0.0990966185927391,13.4556255340576,5.71800231933594,0,296.591617808622,7.74816195831699,3426.59027777778,1835.92212082947,5539026.78270007,6196021.83538368
"272",741,0,0,38,16.4684210526316,77.9473684210526,1.21444550974752,1.57995096703895,2.01421052631579,1.3496579409429,0,NA,0,0,84.5772705078125,90897.390625,351.15087890625,0.293944627046585,4.37585401535034,0.139763072133064,12.7374792098999,1.86946105957031,0,296.857150801828,7.2798888784916,3799.95138888889,1309.0230400183,5410536.37799775,6254521.97802398
"273",742,1,1,20,14.5,88,3.44827586206897,NA,1.83,1.66004192872117,1,27,1,1,83.8798217773438,91051.0546875,690.019470214844,3.00022053718567,6.75024223327637,0.0442758835852146,11.2012691497803,1.23428344726562,0,296.855227334957,7.54500790731898,3639.625,1750.88083676344,5412095.878002,6252687.47802664
"274",743,1,1,27,15.1222222222222,76.8518518518518,1.98383541513593,5.91283145382505,1.98555555555556,1.27708637411799,0,NA,1,1,85.176872253418,92343.6796875,480.950134277344,0.497737020254135,6.87354421615601,0.0682355687022209,12.576868057251,2.39678192138672,0,296.832012294147,7.62014033978207,3782.16666666667,1669.20181503038,5412113.37799948,6250839.07802204
"275",744,1,0,24,14.4,79,11.1111111111111,NA,1.97,1.38308457711443,1,30,1,0,64.7149963378906,76373.2265625,458.924682617188,-6.60694694519043,1.72144341468811,0.478995740413666,10.9720134735107,2.03787231445312,0,296.997911655202,7.76491855320754,3997.94444444444,1043.07721038381,5445834.28386509,6241230.66826452
"276",745,1,1,14,21.3,88,0.938967136150235,2.76476101218369,2.65,1.72798408488064,0,NA,1,1,49.7900009155273,64641.75,234.314086914062,-3.99721336364746,1.80494153499603,0.319998472929001,10.4541816711426,2.0352668762207,0,296.488545825303,7.65032336921572,3977.98611111111,1200.4230488912,5525126.37795079,6193606.95370717
"277",746,1,1,25,20.68,94.4,1.45067698259188,1.88752298906205,1.9,1.92431857151304,1,98,0,1,46.981819152832,56226.77734375,394.599517822266,-11.3366870880127,3.69712352752686,0.191196471452713,11.1432542800903,1.52118682861328,0,296.44194768945,7.70096886410513,3430.11111111111,1830.39034818501,5531445.10551739,6199493.76078522
"278",747,0,1,24,21.3,83,0.938967136150235,0.905349794238683,2.63,1.3646773074254,0,NA,0,0,60.497314453125,94744.109375,0,3.48988080024719,3.26871514320374,0.0521480366587639,11.6220064163208,1.35324096679688,2,296.312737706465,7.74925842626106,3493.40277777778,1667.48882140263,5506554.6385249,6169885.03018639
"279",749,1,1,12,NA,NA,NA,NA,0.89,1.64210688909484,1,12,0,1,55.6902046203613,95755.125,94.8710021972656,-7.98789024353027,4.93089389801025,0.0673828199505806,13.4597196578979,0.0246696472167969,0,296.131817770144,7.9477462644207,4599.50694444444,1004.82410523878,5509092.55411538,6166874.57569474
"280",750,1,1,28,14.7,86,5.4421768707483,NA,2.03,1.61785923181907,1,36,1,1,54.5816993713379,82517.671875,0,-3.89565539360046,6.77899503707886,0.0615673884749413,16.3259258270264,0.00693130493164062,2,295.90703995133,8.10506811252174,3926.56944444444,1228.54641298163,5513609.84134917,6179870.75085709
"281",751,1,1,17,22.9,100,50.2183406113537,63.4248334777024,0.69,1.97431563130957,1,17,0,1,49.218677520752,78459.2734375,94.8710021972656,-5.85864543914795,5.75328159332275,0.0385919623076916,14.4851455688477,2.07388305664062,0,296.100029329283,8.07577298676464,3574.23611111111,1208.87436509134,5530201.64151676,6173630.03031465
"282",752,1,1,27,22.2,87,2.7027027027027,3.57900829635346,2.49,1.41762145838884,0,NA,0,1,54.7652816772461,69847.796875,335.419647216797,0.885141611099243,2.7475004196167,0.240386262536049,11.132791519165,0.929206848144531,0,296.002654939275,7.85740555384197,3719.95833333333,1122.60899216989,5530926.19514923,6184122.21888692
"283",753,1,1,19,19.8421052631579,89.1052631578947,4.03183023872679,6.78055190538765,1.99157894736842,1.65390171852427,0,NA,0,1,49.8296661376953,67155.4921875,150.00422668457,-4.51170682907104,0.588747501373291,0.0816179290413857,11.5372829437256,3.70520401000977,0,296.249719346468,7.48395065752111,3749.40277777778,1472.33389873454,5543010.6209326,6175896.42227269
"284",754,1,1,30,18.38,84,1.74102285092492,3.48961678441447,2.064,1.8008679547779,0,NA,1,1,45.868480682373,78326.828125,169.710403442383,-1.84144759178162,5.55741024017334,0.0343080535531044,14.2924156188965,0.220909118652344,0,296.245625828784,8.28859433169922,3692.66666666667,1053.66553656132,5534927.96744958,6167299.60449809
"285",755,1,1,14,18.8,100,37.7659574468085,NA,1.61,2.5798353909465,1,14,0,1,50.5623588562012,78029.0234375,123.696655273438,-2.37986898422241,5.61677122116089,0.0833197087049484,16.1754894256592,-0.722061157226562,0,295.87535501514,7.91649611811502,3990.83333333333,1002.88670758553,5528372.8041083,6176276.82773411
"286",756,1,1,20,11.6,72,3.44827586206897,NA,1.6,1.56554536187564,1,28,1,1,60.4656066894531,72707.671875,362.501586914062,-3.10925221443176,1.39803230762482,0.405715793371201,13.2811012268066,2.79084777832031,0,297.088247397511,7.75614600766787,4470,1095.00370085909,5448773.95262452,6243557.95669575
"287",757,0,0,45,20.3111111111111,85.8888888888889,3.82932166301969,2.85714285714286,1.44222222222222,1.41322314049587,0,NA,0,0,56.5207748413086,72347.9921875,212.13801574707,-45.4743614196777,2.98056483268738,0.426169395446777,12.9017162322998,0.476490020751953,0,297.068554678498,7.7018625875822,4202.36111111111,1312.27214798044,5449158.17799519,6243714.17802174
"288",758,0,0,28,17.3857142857143,82.6071428571429,2.30073952341824,1.79699564790117,1.74785714285714,1.45623938551799,0,NA,0,0,79.7844696044922,83030.828125,271.669219970703,-3.69566607475281,4.52902269363403,0.0801092907786369,12.9537200927734,0.0969161987304688,0,296.838235024845,7.6533907199957,3291.52083333333,1654.81533826549,5435304.87800345,6241780.77802306
