"","id.p","CEC.A","CEC.B","CEC.C","OC.A","OC.B","OC.C","clay.A","clay.B","clay.C","dem","river","wdist","maxc","mrvbf","slope","twi","vdchn","water","lstm","lstsd","evim","evisd","ndwi.a","ndwi.b","ndwi.bsd","X","Y"
"122",600,22.85,22.7064516129032,15.4,2.4,0.359032258064516,0.1,21.35,29.9193548387097,15,56.7265052795,107772.203125,169.7104034424,-6.4047446251,5.8625016212,0.0430325195,11.7264528275,0.4115562439,0,295.9314249406,8.0553319595,3649.9097222222,1180.6814490372,-0.0014827772,-0.0966947868,0.076490834,5499172.57799791,6159156.27802574
"123",602,27.3,33.2325581395349,24.5,2.75,0.580116279069767,0.14,35.8,40.7093023255814,26.6,56.6295471191,120894.9296875,30.0008449554,-13.5511140823,3.7484123707,0.2145379186,14.6027050018,-0.0360107422,0.2758620679,295.9404994612,7.6483655017,3342.8125,1084.4889548858,-0.01545359,-0.0368576817,0.0488221319,5481697.27800046,6156367.87802484
"124",603,14.4,28.595652173913,13.5,1.61,0.308695652173913,0.05,18.8,36.2913043478261,19.5,57.2899436951,121491.25,123.6966552734,6.7794122696,3.9147253036,0.0898545608,10.8206701279,1.4966163635,0,295.9267150342,7.843516952,3609.9513888889,1226.3058764091,0.0012444066,-0.0876083137,0.0849188306,5484638.67799911,6153041.97802732
"125",604,19.3,23.6,22.6235294117647,2.02,0.290454545454545,0.0741176470588235,23.1,32.4045454545454,22.8941176470588,57.2471656799,107061.421875,0,-6.9653153419,5.6170601845,0.0266227778,17.4572677612,1.0170860291,1.6896551847,295.9102934001,8.0332778213,3832.5069444444,918.4006697304,-0.0150391489,-0.0377659012,0.0528308691,5497635.57800134,6161148.27802443
"126",619,22.8,19.7303571428571,14.6,2.58,0.379464285714286,0.1,28,27.4714285714286,15,75.0454559326,126620.984375,42.4276008606,-2.3388671875,6.8951716423,0.0594959743,11.8830804825,0.3475952148,0.2068965584,296.5195260133,7.4329215957,3314.9166666667,1928.8596163486,0.0434934622,-0.129872897,0.1108725433,5427600.67800184,6191886.97802112
"127",620,24,18.2,15.1,2.3,0.49,0.21,27.3,24.5,19.6,85.2415924072,143011.21875,67.0839309692,-6.5314555168,0.885910213,0.0277255047,11.2012691498,1.0038299561,0.068965517,296.3392331284,7.4917283836,3080.9583333333,2024.7003054583,0.0595163653,-0.1009466059,0.0817779392,5412248.37799747,6182975.17802338
"128",621,15.3,17,12.6,1.48,1.24,0.23,13.5,18.5,10.4,84.5654296875,143034.28125,161.5594940186,-7.3687462807,3.8509294987,0.11393442,11.2012691498,0.7849960327,0,296.3619204004,7.4919944258,3252.1180555556,1695.6807511267,0.0268858384,-0.0876104942,0.0782371194,5412399.37799498,6182820.6780272
"129",622,18.3857142857143,19.5,14.7,1.56571428571429,0.8,0.13,19.3857142857143,20.8,10.6,83.2051315308,136268.71875,1135.681640625,9.9939002991,0.6047738194,0.1550106108,12.0938014984,6.3429718018,0,296.5239885615,7.5852230767,3142.7569444444,1818.4200944258,0.0292808978,-0.0849568533,0.0852438187,5410844.37800157,6192539.47802628
"130",623,19.2172413793103,15.5,12.7,2.06137931034483,0.48,0.09,19.5793103448276,22.1,7,74.0932998657,132270.171875,42.4276008606,-15.4788722992,4.7384710312,0.1276262999,15.400223732,0.4077606201,0.2413793057,296.2183505748,7.6021659875,3472.3125,1989.3020474344,0.0154135734,-0.0710922675,0.0752434749,5413433.2780038,6195597.87802495
"131",624,15,33.2864406779661,26.6,0.92,0.363050847457627,0.23,16,22.6728813559322,14,70.8863143921,131500.03125,108.1695861816,-7.1988558769,1.1729990244,0.1323621273,16.1630592346,0.0778427124,0,296.4873606215,8.0233501416,3050.4166666667,746.0881244937,-0.0407641054,-0.0616074021,0.0438873438,5427772.67799938,6185779.67802468
"132",625,19.6,22.3,17,2.2,0.58,0.12,25.2,36.8,12.5,77.217918396,121954.265625,127.2828063965,-4.8074846268,6.8838596344,0.0333148502,16.8475589752,0.475189209,0,296.5850072338,7.4962818415,3428.8402777778,1755.4255382853,0.0026334185,-0.099059723,0.0750350914,5429072.5780017,6196575.87801953
"133",626,19.65,18.5,13.9,1.735,0.53,0.17,20.8,22.9,7.5,75.5012741089,128600.3515625,189.7420043945,-4.1615147591,3.4907810688,0.2080322355,11.7089099884,1.1854248047,0,296.5059791981,7.5005145386,3605.2361111111,1719.6033978681,0.0294967972,-0.0574607582,0.0631862491,5418773.57799605,6196196.8780278
"134",627,16.4454545454545,18,13.7,1.58181818181818,0.29,0.06,15.6909090909091,18.8,9.8,67.7690505981,125746.359375,210.0059204102,-3.1064286232,1.6563324928,0.1661415249,11.9727230072,2.2949905396,0,296.4748453806,7.6745724927,3568.0555555556,1510.4116179483,0.0034226753,-0.0653369135,0.0626609775,5420780.47800334,6198281.37801679
"135",628,18.8,29.6666666666667,20.9,2.52,0.356666666666667,0.12,20.2,25.0888888888889,12.3,75.0023651123,133758.5625,90.002532959,-9.0390729904,5.3245439529,0.1664385796,16.3848838806,0,0.0344827585,296.2371141212,7.5024032177,3182.3611111111,1625.8186775232,0.0186508951,-0.0643319834,0.0743674266,5422298.37799908,6186885.07802395
"136",629,18.6885714285714,24.5125,16.5,2.19942857142857,0.2825,0.1,17.5428571428571,12.575,9.2,70.5049285889,131707.359375,0,-21.441652298,6.2312688828,0.0927185863,19.6887111664,-0.020904541,1.413793087,296.4873606215,8.0233501416,3115.7569444444,786.0656145012,-0.0568191966,-0.0587009334,0.0450672507,5427701.17799903,6185578.17802748
"137",631,22.7,24.8090909090909,17.4,2.21,0.522181818181818,0.14,26.3,32.9690909090909,14.8,72.6132736206,114890.6328125,150.0042266846,-4.2156524658,5.5934743881,0.1204976961,11.9727125168,1.6980361938,0,296.6085297977,7.5666496165,3513.1111111111,1915.2193473352,0.0460309865,-0.1169256209,0.0427936316,5440499.57800203,6197134.87802079
"138",634,17.7714285714286,29.8,14.9846153846154,1.9,0.56,0.08,15.6428571428571,41.8,12.825641025641,70.5062332153,117248.9609375,0,-17.7194690704,4.8988089561,0.2235213816,15.2778024673,0.0026550293,1.6206896305,296.5402061676,7.405543742,3786.9166666667,794.8368042904,0.0004784675,-0.0580635088,0.0357390329,5436347.77799843,6197186.37802344
"139",638,21.6,24.6,13.5,2.15,0.45,0.05,24.6,37.5,12.1,73.1337890625,125987.7890625,342.0622558594,-0.2165653408,6.2918543816,0.0948435292,11.2250747681,0.5938644409,0,296.3566709808,7.4074426075,3698.4722222222,2123.614483551,0.0319719049,-0.0544934928,0.0860366143,5434164.87800035,6187898.57802257
"140",640,23.3,23.325,16.6,2.485,0.5325,0.22,23.6,32.35,16.7,71.6521835327,113625.796875,0,-0.7637087703,4.7150993347,0.0424860567,12.4794654846,1.8128738403,2,296.5402952211,7.4567191377,3717.2291666667,1965.1495244406,0.0619510796,-0.1618757045,0.0881204608,5451927.07799984,6188865.57802646
"141",641,19.3,31.5,26.3,2.65,0.86,0.07,23.5,39.2,31.1,70.6669082642,128359.6875,421.0819396973,4.026427269,4.6987628937,0.0380475335,12.7271976471,0.1828536987,0,296.0850295574,7.6751225565,3404.6041666667,1761.762397237,0.023891904,-0.0860915985,0.0876470631,5431847.97800305,6186778.07802178
"142",642,18.6307692307692,22.2945205479452,17.4,1.8,0.384794520547945,0.14,19.3807692307692,28.9479452054794,14.1,61.1317062378,109881.203125,212.1380157471,-0.4556740224,3.8885698318,0.0952631086,11.8736448288,2.7501678467,0,296.4981522994,7.7559704348,3548.9861111111,1480.8589172075,-0.0008307818,-0.0075653395,0.0728342644,5449666.17799677,6195591.87802518
"143",643,19.1,22.24,16.4,2.31,0.536,0.13,21.5,29.8,18.4,61.2896728516,110197.640625,276.5941162109,-6.1777009964,3.7018914223,0.0808483437,11.6003417969,3.6079177856,0,296.4623719155,7.6436185482,3956.4375,1651.5880584902,-0.0032454641,-0.0112297761,0.0865848777,5449182.77800239,6195597.87801837
"144",645,19.45,18.4,13.7,1.82571428571429,0.97,0.22,19.8928571428571,24.5,6.7,75.6050262451,135637.609375,60.0016899109,-4.4024267197,6.7758126259,0.0480487049,11.5128087997,0.9526367188,0.137931034,296.2941559331,7.5404555062,3059.0138888889,2035.5637833017,0.0519019702,-0.1313992552,0.0927581847,5434312.29623007,6174842.74605437
"145",646,24.0413793103448,20.3,17.1,2.31931034482759,0.64,0.17,25.7103448275862,27.2,10.4,74.9024963379,131254.890625,218.4094543457,-0.1743180603,4.772462368,0.0842508748,11.2331752777,1.5997238159,0,296.2673418266,7.640972879,3133.4722222222,2217.5802914153,0.048912989,-0.1296258171,0.064063979,5435168.37800356,6179865.27802127
"146",647,21.8048780487805,19.1,16.2,1.89707317073171,0.6,0.22,26.090243902439,25.4,8,69.5576019287,127983.3125,180.005065918,-5.1953110695,5.8280997276,0.0732882395,11.6149835587,0.4743499756,0,296.339086968,7.8037400159,3869.2430555556,2062.7145914948,0.0193190272,0.0170893986,0.0721813639,5439538.67799564,6180454.27801752
"147",648,20.5806451612903,22.8,16.1105263157895,2.16774193548387,0.6,0.0436842105263158,20.7548387096774,19,8.94736842105263,68.5537719727,131635.03125,169.7104034424,-0.6948323846,6.36662817,0.0623396412,14.0825061798,-0.0313491821,0,296.1852631597,7.7494082525,3784.8611111111,985.215326371,0.002146574,-0.0784291868,0.0705708546,5446301.37800314,6169328.57802794
"148",650,25.548,29.8,16.5,2.3496,0.38,0.1,26.66,32.9,6.1,71.129699707,129544.7890625,108.1695861816,-4.9846200943,6.8413710594,0.070725657,13.5708017349,0.1634750366,0,296.3489445661,7.6787495218,3075.4097222222,1888.8005014957,0.0468406332,-0.1171804639,0.1081286862,5443836.4779959,6174779.87801921
"149",652,24.3838709677419,22.6,20.2,2.08741935483871,0.43,0.07,25.1935483870968,34.8,9.4,71.0926818848,121534.7265625,169.7104034424,-0.9606211782,4.8191552162,0.0982380733,13.2697515488,1.0149993896,0,296.4864902132,7.5190034103,3471.7847222222,1819.2997352712,0.0337305122,-0.0624776044,0.0716195869,5447333.27799598,6182436.17802723
"150",653,26.7166666666667,24.16,16.9,2.35416666666667,0.402857142857143,0.09,29.7416666666667,29.9314285714286,7.5,72.5,123310.0546875,42.4276008606,-6.2712407112,7.2807073593,0.068148233,12.0836229324,0.4611816406,0.2758620679,296.3680531179,7.8386214867,3616.6736111111,1504.9095032609,0.0405166478,-0.1041871546,0.0637473766,5448948.77799692,6178450.27802126
"151",654,23.8,23.6,15.6,2.48,0.58,0.09,21,27.8,8.4,69.1337890625,125840.625,30.0008449554,0.0143148769,6.5770106316,0.0672929361,12.2278251648,2.0189971924,0.068965517,296.3494136956,7.6801810425,3153.3819444444,1911.1514524175,0.0197409561,-0.1093607582,0.0735420715,5442873.97799578,6180481.27802371
"152",655,22.0444444444444,19.0657142857143,15.5,1.62592592592593,0.464571428571429,0.06,23.1148148148148,25.5714285714286,9,72.251701355,139508.28125,60.0016899109,-0.1850365698,4.7707877159,0.1308331788,13.0731315613,-0.576499939,0.1034482792,296.4519466974,7.484245284,3131.5972222222,2109.838545904,0.0423680867,-0.1110472422,0.0877496863,5434217.37800324,6169888.47802264
"153",656,24,27.3,15.66,1.89,0.33,0.072,24.5,32.6,15.96,70.7210922241,126652.7890625,0,-6.1944971085,7.1007595062,0.0643375143,16.031206131,0.0324935913,1.241379261,296.2500141127,7.5764406938,3522.3402777778,1112.4783908529,0.0319668966,-0.1069604441,0.076371822,5447067.77799809,6175594.37802368
"154",657,20.632,23.7,23,1.766,0.36,0.03,20.724,33.2,13.2,59.9453125,97193.4453125,150.0042266846,-17.2129249573,0.9233238697,0.5547915697,10.6918792725,4.74949646,0,296.6632358327,8.0011401823,3515.0416666667,1902.8906236367,0.047759104,-0.1044194725,0.0788700829,5467681.87799755,6196640.87801935
"155",658,23.6222222222222,31.5,20.5,2.38518518518519,0.55,0.1,25.6222222222222,40.7,8.4,66.9455795288,96674.828125,90.002532959,-0.7956438661,5.9509387016,0.0064064725,11.397439003,5.5523147583,0.0344827585,296.7090750763,7.8081744834,3182.3541666667,1582.0011071613,0.0323563082,-0.1374645998,0.0636490233,5469811.27799883,6195244.37801788
"156",659,23.1260869565217,25.8,21.3,2.58130434782609,0.48,0.09,26.2608695652174,34,7.5,66.375,105800.3359375,152.974899292,-4.1098065376,4.9193630219,0.0327241458,11.9021520615,1.8062591553,0,296.6559533709,7.693189002,3346.5763888889,1961.2681054707,0.0387207671,-0.0966263008,0.0768282904,5456165.37800337,6195501.37802247
"157",660,24.5111111111111,25.5,17.2,2.24,0.52,0.12,26.4111111111111,37.6,4.8,68.1609954834,106362.3046875,313.2180175781,4.4483418465,4.9469923973,0.0996895283,11.1953315735,3.6824951172,0,296.5590903664,7.6346111111,3290.0486111111,1971.7184203352,0.0489283075,-0.0161706305,0.1144383761,5460955.67799643,6190411.97802058
"158",661,15.5,30.4,20.7,2,0.42,0.17,20.5,38.7,10.9,65.829574585,107656.25,150.0042266846,-11.0803966522,3.8264575005,0.1394475549,13.3097238541,-0.1944503784,0,296.4218741957,7.788514512,3505.5,820.2959810358,-0.0187664033,-0.0420723836,0.0508721777,5465173.07799763,6184497.17801866
"159",663,25.1214285714286,27.4,17.5,2.74142857142857,0.27,0.05,23.9571428571429,28.9,11.6,67.8480758667,104849.265625,0,-3.8943257332,6.1961560249,0.1137292758,11.9220247269,0.5623855591,1.827586174,296.4754542465,7.460314504,3065.6597222222,1761.986240801,0.0184119028,-0.0912960035,0.0850716265,5468651.87800215,6185146.17802442
"160",664,28.4275862068966,25.6,16.9,2.57724137931034,0.5,0.13,25.5068965517241,34.1,7.8,72.7301559448,114978.8046875,30.0008449554,1.1435773373,7.2169599533,0.0244499985,11.3444023132,0.6955337524,0.1034482792,296.1745881473,7.5715469156,3870.9375,1762.7502360425,0.0366074383,-0.0353179869,0.053714741,5456258.87800419,6182875.67802461
"161",665,27.5615384615385,25.3325,27.6,2.61538461538462,0.42,0.13,27.7538461538462,36.025,23.6,63.897026062,91250.8984375,0,-5.4900588989,4.4482793808,0.0583019517,11.2012691498,3.4842834473,1.9655172825,296.4950955429,7.6181751169,3620.0138888889,2196.5805179491,0.0738156415,-0.0827223973,0.1270605074,5492977.77800352,6184466.67801917
"162",666,32,25.8370967741936,24.05,2.79,0.363548387096774,0.0525,27.4,39.9483870967742,13.6,63.6193847656,93944.7421875,42.4276008606,0.3874322176,5.7143564224,0.0654596165,11.9215993881,0.7264060974,0.137931034,296.3019616056,7.6553588624,3287.2638888889,2270.4416439422,0.0702729556,-0.1414141909,0.107204058,5490055.47799736,6183067.678023
"163",667,22.7307692307692,25.8666666666667,38.9,1.33384615384615,0.15,0.02,23.1769230769231,27,34.2,57.1858825684,86689.46875,0,0.1444927156,4.3953361511,0.1607714146,11.0008468628,2.2617149353,1.344827652,296.4823458943,8.0227787478,4148.3333333333,1760.5303952864,0.0196874957,-0.0357559367,0.0983732782,5495138.17800003,6188482.57802632
"164",670,18.5,31.5444444444444,21.8,1.96,0.57,0.12,22.0333333333333,38.1111111111111,18.5,52.5583534241,82084.7734375,174.9334869385,1.7855627537,5.957859993,0.1075639129,10.8890161514,4.6238555908,0,296.6627648297,8.420625683,4299.7986111111,1010.0333275666,-0.0381422842,-0.0361637054,0.0512246015,5499234.07799695,6191444.97802386
"165",671,25.3107142857143,21.78,20.6,2.39678571428571,0.382,0.16,27.05,31.5,17.3,68.0157470703,91153.453125,0,1.9575666189,4.9669923782,0.0630120039,13.4504060745,0.8344421387,1.9655172825,296.6315637999,7.7222075357,3054.9583333333,2018.9967870761,0.072981878,-0.1822021825,0.065841344,5479612.37799826,6193820.47802359
"166",673,17.9526315789474,33.1914285714286,22.2,1.56157894736842,0.475714285714286,0.15,20.7631578947368,42.3428571428571,15.5,49.7170257568,81279.4921875,84.8552017212,-35.7929382324,1.820499301,0.1984435767,15.0891714096,0.1785736084,0.068965517,296.6292944515,8.1265692864,3280.2083333333,768.5396912281,-0.0398813669,-0.0333537168,0.0429730396,5494037.77799769,6195496.87802089
"167",674,19.9,22.8234042553192,22.6,1.79,0.256595744680851,0.08,24.1,29.4085106382979,21,61.1052627563,96022.5078125,169.7104034424,-2.5225896835,4.9236278534,0.1554374695,12.5209274292,1.168094635,0,296.4756825093,7.771670298,3612.4652777778,1176.7213424031,-0.0234343564,-0.0512855654,0.0452115975,5481534.77800364,6186215.57802719
"168",677,21.6,27.6153846153846,26.1,1.616,0.403230769230769,0.12,29.16,38.0769230769231,11,67.0929718018,84974.4765625,60.0016899109,-6.2915768623,5.0558190346,0.0852722004,13.581205368,4.5813217163,0.1724137962,296.6279354489,7.7635146794,3741.5138888889,2013.1627240866,0.0694877512,-0.1255176899,0.0903576067,5483729.17799922,6198440.27802314
"169",681,25.1766666666667,23.737037037037,18.9101265822785,2.775,0.539259259259259,0.174683544303797,26.92,32.1592592592593,15.2,70.3795471191,111721.734375,152.974899292,2.4202287197,5.9723234177,0.095843792,11.4400405884,1.4358520508,0,296.361642295,7.6965759442,3141.4027777778,1929.106874473,0.0274216337,-0.108360191,0.0930663638,5466023.47800011,6178391.27802119
"170",682,28.2,22.71875,21.4,2.365,0.437375,0.09,29.6,33.8325,11.4,72.5260772705,115239.5234375,150.0042266846,-2.7301981449,7.406434536,0.0312476102,11.7101917267,2.3639831543,0,296.4069307078,7.7908117063,2952.2291666667,1691.3278423157,0.0134856999,-0.1666346209,0.079499045,5460710.6780016,6178307.77802584
"171",683,24.4714285714286,22.9242424242424,20.4,2.00571428571429,0.477272727272727,0.12,27.2285714285714,32.7424242424242,16,71.5090942383,113397.96875,60.0016899109,-6.898206234,5.6607108116,0.0854697153,12.0611371994,2.1218719482,0.2758620679,296.3434410993,7.7313931207,3637.5555555556,1911.7272488028,0.0610310092,-0.1220497406,0.073849207,5461100.17800181,6180439.77802717
"172",685,16.1,22.3,18.6,1.6,0.31,0.09,18,31.4,22.3,62.6910095215,109140.828125,134.1678619385,-8.3362894058,0.8940990567,0.1058958471,12.7241487503,-0.2064819336,0,296.1241177278,7.9039934665,4056.5,1069.5073370744,-0.0325321196,-0.0090134939,0.0480217438,5473590.67799979,6175756.3780181
"173",686,26.9733333333333,22.5109375,18.7,2.88333333333333,0.4765625,0.12,26,32.015625,9.5,68.023765564,106048.5390625,169.7104034424,2.0149753094,2.843539238,0.2416473627,11.0978126526,1.5494766235,0,296.3704119514,7.6338638494,3692.6875,1829.4515111723,0.0445468436,-0.1069545345,0.0791340436,5474959.57800152,6178585.27802099
"174",687,23.8538461538462,21.5704918032787,16.6,2.70692307692308,0.429180327868852,0.13,25.8846153846154,28.6344262295082,7.2,67.9280090332,117871.4921875,84.8552017212,4.6446123123,5.8428888321,0.0216138214,11.318810463,1.3906326294,0.0344827585,295.9993813786,7.7797203541,4215.4097222222,1083.7696992552,-0.0022949579,-0.0115916793,0.040312707,5469139.8780015,6168205.07801814
"175",688,24.64,23.6636363636364,20.6,2.6152,0.59030303030303,0.13,27.46,32.3424242424242,12.3,69.8458023071,104686.0390625,0,3.2915308475,5.5667304993,0.0647769421,11.7878761292,0.5453414917,1.344827652,296.4288948969,7.4397259958,3459.125,2024.1295422591,0.02745677,-0.1495309871,0.1119910398,5473789.67800152,6181154.27801903
"176",689,15.5,28.145,19.6,1.67,0.581,0.1,17.4,28.125,7,61.6712036133,107964.5546875,30.0008449554,-2.3986725807,6.3628077507,0.0938429385,13.9647808075,-0.1592636108,0.5172413588,296.2159003374,7.7823505035,3309.3125,1474.0638061014,0.0082653333,-0.0773613401,0.0811127511,5486345.07800353,6169011.57802335
"177",690,21.74,24.1617021276596,19,1.757,0.597446808510638,0.12,24.39,35.9787234042553,10.9,93.591835022,106557.09375,536.6714477539,-3.2045423985,4.3980140686,0.0095814103,13.6531639099,3.9254302979,0,297.1946609632,7.2150553416,3665.4236111111,1672.9410415163,0.0240638765,-0.0680221142,0.0934500653,5387062.97799713,6257198.878022
"178",691,23.132,25,18.1,1.952,0.54,0.14,26.008,36.2,8.7,90.591835022,98162.8359375,210.0059204102,-1.3873467445,6.7338581085,0.0253524892,12.3070297241,1.3957519531,0,297.0132444939,7.1824984697,3751.1527777778,1662.1772364303,0.0528271361,-0.0663336423,0.056373096,5397570.47800063,6257741.37802432
"179",692,21.9333333333333,24.0142857142857,23,1.944,0.497142857142857,0.16,26.04,33.3857142857143,15.4,90.082321167,92875.6875,1544.3880615234,-5.2937421799,5.9422159195,0.0688744932,13.1247215271,0.7472839355,0,297.0339707318,7.5000980002,3784.75,1283.4410668309,0.0011414516,-0.0349642523,0.0823543832,5395598.69560473,6268545.62048259
"180",693,21.85,25.4,17.4,2.08,0.52,0.11,25.625,36.6,20.6,89.9257965088,92210.484375,360.0101318359,2.5261228085,3.9160990715,0.1274640262,12.2818861008,4.5412597656,0,296.9680419383,7.4937906127,3507.25,2132.2554606919,0.054992138,-0.1366986954,0.0621395081,5400943.87800282,6262876.77801902
"181",694,25.6636363636364,27.9,28.6,2.44,0.35,0.24,26.9,35.5,25.7,91.2791595459,97111.8671875,1328.5328369141,-4.1239295006,4.6114664078,0.0862453282,14.2260599136,0.502243042,0,297.1151033925,7.3335254032,3469.7569444444,1130.2514185712,-0.0029460453,-0.030229912,0.0476167474,5391402.77799769,6267161.67801728
"182",695,16.4,23.5,22,1.15,0.36,0.14,13.9,27.2,20.6,85.7891159058,90291.3125,182.4880218506,-1.1693538427,5.9474358559,0.0768098757,18.4952278137,-0.5354995728,0,297.3203540453,7.6259511983,3133.3333333333,828.2353471144,-0.0438402554,-0.0744763776,0.0394491055,5399461.3780008,6267734.1780234
"183",696,17.7,28.2217391304348,18.1,2.17,0.432608695652174,0.06,23.5,25.6913043478261,10.5,86.6337356567,89068.5859375,499.3135681152,-0.4262579679,3.1946160793,0.2374605387,11.6645298004,0.7367782593,0,297.2901035686,7.528703054,3809.4097222222,1091.0445525134,-0.008948147,-0.0491667488,0.0476609486,5401111.27800281,6267636.67802195
"184",697,22.9461538461538,26.62,21.1,2.01076923076923,0.592,0.12,23.8461538461538,36.54,14.2,88.7891159058,83684.359375,450.0126953125,-3.4718437195,4.8207230568,0.1053806394,12.8463935852,1.0979919434,0,297.0213250454,7.5033609475,3530.8611111111,1618.602300489,0.0222314855,-0.049717274,0.0577467627,5403794.54086429,6272945.7327036
"185",698,21.9333333333333,26.9363636363636,21.8,1.89666666666667,0.526818181818182,0.14,26.8,32.3727272727273,12.3,88.8526077271,99170.0859375,474.3550109863,0.9762181044,4.6486697197,0.116331853,11.9074888229,3.2240524292,0,297.1883060865,7.4835784462,3830.0763888889,1999.3839998208,0.0641198221,-0.1381011303,0.0769524927,5399373.37799813,6254300.97802236
"186",699,19.8833333333333,25.2,29.5,1.62111111111111,0.26,0.13,22.15,27.5,28,83.4696121216,103459.3046875,120.0033798218,-24.5398979187,1.8710839748,0.4836245775,12.5452823639,-0.6457290649,0,297.1758650167,7.3868272771,3693.9444444444,1237.8874898194,0.0280292531,-0.0800036416,0.0590500066,5395544.57799853,6252078.07802108
"187",700,23.2545454545455,23.9,17.2,2.23181818181818,0.52,0.13,27.4818181818182,31.8,8.8,94.3287963867,117312.78125,390.0109863281,-3.5260751247,3.9598562717,0.084211193,12.927567482,1.6788024902,0,296.7286553658,6.9108695405,3579.4861111111,2169.1520949428,0.0365319936,-0.0479974518,0.1041732155,5388311.87799604,6239585.37802562
"188",702,21.05,30,17.5,2.005,0.58,0.09,25.7,38.4,13.5,80.0303955078,106187.09375,721.2692260742,2.1643388271,2.1318268776,0.2927532494,12.150686264,3.3389816284,0,297.1690423036,7.6856042297,3802.9722222222,913.3614465753,0.0027744731,-0.0378204073,0.052988078,5396497.57800291,6247108.67802393
"189",703,22.5066666666667,24.8,18.7822784810127,1.886,0.45,0.14746835443038,23.56,29.4,11.6670886075949,85.5022964478,109208.6484375,1946.5902099609,-0.9159937501,4.7175040245,0.0334808752,11.6629886627,1.2843475342,0,296.9672375993,7.3353287754,3404.5555555556,2027.8480025306,0.0375275266,-0.091858802,0.0693643827,5399706.87800014,6239387.37802229
"190",705,26.25,30.9078431372549,28.1,2.131,0.43156862745098,0.24,27.204,33.278431372549,15.7,88.5147399902,100094.2734375,488.3783874512,-3.1169197559,4.0465397835,0.1029558256,13.8264694214,4.1029815674,0,297.1366472581,7.4123822087,3495.2986111111,1810.6166205388,0.0487491994,-0.0833129631,0.0664607928,5399131.37799662,6253238.47802
"191",706,23.0032258064516,22.4088888888889,17,2.26129032258065,0.468222222222222,0.19,23.7709677419355,27.9444444444444,8.8,93.888885498,115297.9140625,0,-2.6721589565,4.9004831314,0.0591024794,13.1318836212,0.1654052734,1.7241379023,296.8421236561,7.4144552972,3389.3194444444,1825.3910957618,0.0417538972,-0.1217009705,0.0731810519,5387044.97799649,6243879.77801844
"192",707,23.175,31.9275862068965,21.3,1.75,0.563103448275862,0.04,25.54375,41.651724137931,22.8,80.2110061646,69077.3515625,42.4276008606,-5.2881064415,6.5777144432,0.0827516243,12.5769081116,2.2422103882,0.2068965584,297.1105291928,7.7654931244,3254.8541666667,1902.8475164583,0.0313901973,-0.1341703095,0.0902306187,5427382.17800113,6268466.17801978
"193",708,24.5259259259259,28.8955223880597,25,2.31814814814815,0.511194029850746,0.11,27.1518518518519,38.5477611940298,25.8,83.3242645264,70040.359375,180.005065918,-3.0598771572,6.6324710846,0.0692779049,12.9434194565,1.7930297852,0,297.1320832336,7.9709263463,3290.8263888889,1499.4459411688,0.0435933895,-0.1469142083,0.0548326414,5422981.37800256,6271729.57801615
"194",710,22.4529411764706,31.0277777777778,25.1,1.75147058823529,0.517222222222222,0.19,22.0794117647059,44.7611111111111,29.8,80.6031723022,81759.3203125,483.7490844727,2.6320540905,4.9801197052,0.0507909283,13.9481754303,0.0111846924,0,297.1189956552,7.5391442748,3289.9930555556,1504.6261552573,-0.0068739581,-0.0465398006,0.0700171775,5412620.04987342,6265634.78087174
"195",711,19.6,25.1,14.9,2.1,0.635384615384615,0.06,20.7,40.8769230769231,19.7,76.9886627197,81107.765625,630.0177612305,-2.5767931938,4.0931377411,0.1406603754,12.6243858337,-0.2835693359,0,296.3798229891,8.1072524516,3809.7569444444,1194.9372587709,-0.0192340924,-0.0367719816,0.039345504,5415340.39594057,6263656.27997412
"196",713,17.8833333333333,29.1521739130435,18.7,1.4875,0.396521739130435,0.1,20.85,49.4565217391304,21.2,50.1175041199,76460.34375,174.9334869385,-1.2081885338,3.4576311111,0.2027965635,11.4940757751,2.0970649719,0,296.779764181,8.1138056407,3882.9305555556,1020.110878745,-0.0304464071,-0.0760375779,0.0619621035,5509626.57800173,6191021.47802026
"197",715,25,27.4152941176471,17.9,1.39,0.318705882352941,0.22,38.2,46.2258823529412,30.4,79.7981872559,72933.359375,182.4880218506,-4.2079839706,4.9461183548,0.0786080733,11.9561262131,0.9062957764,0,297.0637170122,7.8575215469,4064.8819444444,904.7918935207,0.0100111868,-0.0678912085,0.0473811044,5425106.93555006,6265278.57442191
"198",717,17.04,27.1368421052632,19.0777777777778,1.974,0.479473684210526,0.07,20.28,40.4842105263158,17.8777777777778,73.8623886108,61371.53125,295.4740600586,-14.2252016068,2.7337906361,0.3107438684,13.3365850449,3.6009292603,0,297.0611482825,7.7293321733,3613.1527777778,1625.7761581337,0.0459158025,-0.1054764837,0.0665126557,5433545.37799561,6273198.47801698
"199",718,21.8555555555556,33.5,23.4,1.61111111111111,0.72,0.12,26.4592592592593,46.7,15.2,82.3945541382,66645.921875,390.0109863281,-1.668838501,6.4555416107,0.0157589745,13.1447181702,3.7231216431,0,297.0064599591,7.5640636947,3447.4305555556,1882.0314149589,0.0478298524,-0.1079048883,0.0845970344,5436454.2779961,6263471.7780175
